ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score,TEMP_plus2,DO_plus2
134971,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627200,East Branch Swift River,W2025,EB_SWIFT,"[Route 32A (Hardwick Road), Petersham]",River/Stream,,,42.43816198,-72.20732375,20-H504-01,Probe,CW-0082,8/13/2020,2020-08-13,8:24:30 AM,08:24:30,Flowing,0.7,0.7,,20.5,20.5,,7.1,7.1,,,,i,,,i,8.4,8.4,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2,22.5,7.9
134972,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2982,UNT_EB_SWIFT,"[unnamed tributary to East Branch Swift River, Route 122/32, Petersham (approximately 0.6 miles north of Petersham/Barre border)]",River/Stream,,,42.45211895,-72.16662911,20-H504-02,Probe,CW-0085,7/16/2020,2020-07-16,10:09:20 AM,10:09:20,Flowing,0.2,0.2,,16.6,16.6,,6.8,6.8,,95.0,95.0,,62.0,62.0,,9.0,9.0,,93,93.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2,18.6,8.5
134973,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2982,UNT_EB_SWIFT,"[unnamed tributary to East Branch Swift River, Route 122/32, Petersham (approximately 0.6 miles north of Petersham/Barre border)]",River/Stream,,,42.45211895,-72.16662911,20-H504-02,Probe,CW-0086,8/13/2020,2020-08-13,9:04:34 AM,09:04:34,Flowing,0.1,0.1,,18.4,18.4,,6.8,6.8,,,,i,,,i,8.8,8.8,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2,20.4,8.3
134974,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627725,Moose Brook,W2986,MOOSE,"[Old Hardwick Road, Barre]",River/Stream,,,42.41359781,-72.14305722,20-H504-03,Probe,CW-0089,7/16/2020,2020-07-16,10:56:00 AM,10:56:00,Flowing,0.1,0.1,,21.2,21.2,,5.9,5.9,,80.0,80.0,,52.0,52.0,,3.2,3.2,,36,36.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,1,0,1,3,23.2,2.7
134975,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627725,Moose Brook,W2986,MOOSE,"[Old Hardwick Road, Barre]",River/Stream,,,42.41359781,-72.14305722,20-H504-03,Probe,CW-0090,8/13/2020,2020-08-13,9:44:46 AM,09:44:46,Flowing,0.0,0.0,i,23.4,23.4,,5.8,5.8,,,,i,,,i,1.8,1.8,,22,22.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,1,0,1,3,25.4,1.3
134976,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627825,Pratt Brook,W2987,PRATT,"[North Brookfield Road, Barre]",River/Stream,,,42.37739264,-72.10776295,20-H504-04,Probe,CW-0092,7/16/2020,2020-07-16,12:05:00 PM,12:05:00,Flowing,0.4,0.4,,22.9,22.9,,7.0,7.0,,121.0,121.0,,79.0,79.0,,8.6,8.6,,100,100.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2,24.9,8.1
134977,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627825,Pratt Brook,W2987,PRATT,"[North Brookfield Road, Barre]",River/Stream,,,42.37739264,-72.10776295,20-H504-04,Probe,CW-0093,8/13/2020,2020-08-13,10:21:26 AM,10:21:26,Flowing,0.2,0.2,,21.1,21.1,,6.9,6.9,,,,i,,,i,8.4,8.4,,95,95.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2,23.1,7.9
134978,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627850,Burrow Brook,W2988,BURROW,"[Woods Road, Barre]",River/Stream,,,42.37487541,-72.08751928,20-H504-05,Probe,CW-0096,7/16/2020,2020-07-16,12:42:31 PM,12:42:31,**,0.2,0.2,,18.0,18.0,,7.0,7.0,,137.0,137.0,,89.0,89.0,,9.0,9.0,,95,95.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,0,1,20.0,8.5
134979,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627850,Burrow Brook,W2988,BURROW,"[Woods Road, Barre]",River/Stream,,,42.37487541,-72.08751928,20-H504-05,Probe,CW-0097,8/13/2020,2020-08-13,10:47:50 AM,10:47:50,**,0.2,0.2,,19.2,19.2,,7.0,7.0,,,,i,,,i,8.7,8.7,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,0,1,21.2,8.2
134980,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628150,Natty Pond Brook,W2989,NATTY,"[approximately 200 feet west/downstream from Hale Road, Hubbardston]",River/Stream,,,42.45158172,-72.0300279,20-H504-06,Probe,CW-0100,7/16/2020,2020-07-16,1:57:30 PM,13:57:30,Flowing,0.3,0.3,,23.8,23.8,,6.3,6.3,,114.0,114.0,,74.0,74.0,,5.5,5.5,,66,66.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2,25.8,5.0
134981,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628150,Natty Pond Brook,W2989,NATTY,"[approximately 200 feet west/downstream from Hale Road, Hubbardston]",River/Stream,,,42.45158172,-72.0300279,20-H504-06,Probe,CW-0101,8/13/2020,2020-08-13,11:29:31 AM,11:29:31,Flowing,0.4,0.4,,22.6,22.6,,6.2,6.2,,,,i,,,i,5.0,5.0,,57,57.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2,24.6,4.5
134982,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628250,East Branch Ware River,W2990,EB_WARE,"[approximately 200 feet northwest/downstream from Prison Camp Road, Rutland]",River/Stream,,,42.41614547,-72.00792237,20-H504-07,Probe,CW-0103,7/16/2020,2020-07-16,2:58:30 PM,14:58:30,Flowing,0.5,0.5,,26.1,26.1,,7.2,7.2,,163.0,163.0,,106.0,106.0,,8.8,8.8,,109,109.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2,28.1,8.3
134983,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628250,East Branch Ware River,W2990,EB_WARE,"[approximately 200 feet northwest/downstream from Prison Camp Road, Rutland]",River/Stream,,,42.41614547,-72.00792237,20-H504-07,Probe,CW-0104,8/13/2020,2020-08-13,12:33:06 PM,12:33:06,Flowing,0.4,0.4,,26.7,26.7,,7.5,7.5,,,,i,,,i,9.2,9.2,,115,115.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2,28.7,8.7
134984,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2991,UN_EB_WARE,"[unnamed tributary to East Branch Ware River, Wheeler Road, Princeton]",River/Stream,,,42.44674169,-71.93975559,20-H504-08,Probe,CW-0107,7/16/2020,2020-07-16,3:50:00 PM,15:50:00,Flowing,0.1,0.1,,24.6,24.6,,6.2,6.2,,43.0,43.0,,28.0,28.0,,4.2,4.2,,51,51.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,1,0,1,3,26.6,3.7
134985,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2991,UN_EB_WARE,"[unnamed tributary to East Branch Ware River, Wheeler Road, Princeton]",River/Stream,,,42.44674169,-71.93975559,20-H504-08,Probe,CW-0108,8/13/2020,2020-08-13,1:37:36 PM,13:37:36,Flowing,0.2,0.2,,25.8,25.8,,6.3,6.3,,,,i,,,i,4.7,4.7,,57,57.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,1,1,1,4,27.8,4.2
134986,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132450,Axtell Brook,W2999,AXTELL,"[approximately 185 feet downstream/west of Carroll Road, Grafton]",River/Stream,,,42.22369805,-71.68770771,20-H505-01,Probe,CW-0111,7/22/2020,2020-07-22,8:57:00 AM,08:57:00,Flowing,0.4,0.4,s,21.5,21.5,s,7.1,7.1,s,1309.0,1309.0,s,850.0,850.0,s,4.4,4.4,s,50,50.0,s,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,1,0,1,3,23.5,3.9000000000000004
134987,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132450,Axtell Brook,W2999,AXTELL,"[approximately 185 feet downstream/west of Carroll Road, Grafton]",River/Stream,,,42.22369805,-71.68770771,20-H505-01,Probe,CW-0112,8/19/2020,2020-08-19,7:57:00 AM,07:57:00,Stagnant,0.1,0.1,,17.2,17.2,,6.6,6.6,,1499.0,1499.0,,975.0,975.0,,2.5,2.5,,26,26.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,1,0,1,3,19.2,2.0
134988,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5133050,Tatnuck Brook,W3001,TATNUCK,"[approximately 250 feet south/downstream from June Street, Worcester]",River/Stream,,,42.26151866,-71.84831069,20-H505-02,Probe,CW-0115,7/22/2020,2020-07-22,10:18:57 AM,10:18:57,Flowing,0.6,0.6,,19.7,19.7,,6.5,6.5,,387.0,387.0,,251.0,251.0,,5.1,5.1,,56,56.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,21.7,4.6
134989,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5133050,Tatnuck Brook,W3001,TATNUCK,"[approximately 250 feet south/downstream from June Street, Worcester]",River/Stream,,,42.26151866,-71.84831069,20-H505-02,Probe,CW-0116,8/19/2020,2020-08-19,9:02:22 AM,09:02:22,Flowing,0.6,0.6,,17.6,17.6,,6.6,6.6,,401.0,401.0,,261.0,261.0,,5.7,5.7,u,59,59.0,u,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,19.6,5.2
134990,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626325,Turkey Hill Brook,W2972,TURKEY,"[northwest of Wire Village Road, approximately 1200 feet downstream/southwest of Gold Nugget Road, Spencer]",River/Stream,,,42.27077749,-71.98279137,20-H505-03,Probe,CW-0118,7/22/2020,2020-07-22,11:18:30 AM,11:18:30,Flowing,0.2,0.2,,21.6,21.6,,7.3,7.3,,210.0,210.0,,137.0,137.0,,8.4,8.4,,95,95.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,23.6,7.9
134991,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626325,Turkey Hill Brook,W2972,TURKEY,"[northwest of Wire Village Road, approximately 1200 feet downstream/southwest of Gold Nugget Road, Spencer]",River/Stream,,,42.27077749,-71.98279137,20-H505-03,Probe,CW-0119,8/19/2020,2020-08-19,9:51:57 AM,09:51:57,Flowing,0.2,0.2,,17.0,17.0,,7.2,7.2,,217.0,217.0,,141.0,141.0,,9.0,9.0,,93,93.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,19.0,8.5
134992,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626275,Sevenmile River,W0490,7MILE,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,5.835,5.835,42.26477944,-72.00491606,20-H505-04,Probe,CW-0121,7/22/2020,2020-07-22,11:52:31 AM,11:52:31,Flowing,0.2,0.2,,20.8,20.8,,7.2,7.2,,138.0,138.0,,90.0,90.0,,8.4,8.4,,94,94.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,22.8,7.9
134993,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626275,Sevenmile River,W0490,7MILE,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,5.835,5.835,42.26477944,-72.00491606,20-H505-04,Probe,CW-0122,8/19/2020,2020-08-19,10:20:05 AM,10:20:05,Flowing,0.2,0.2,,16.6,16.6,,7.3,7.3,,156.0,156.0,,101.0,101.0,,9.3,9.3,,96,96.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,18.6,8.8
134994,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Nashua,8145500,Asnebumskit Brook,W3008,ASNEBUM,"[approximately 0.4 miles upstream of mouth at inlet Eagle Lake, dirt track crossing northwest of Kendall Road, Holden]",River/Stream,,,42.35232578,-71.89096029,20-H505-05,Probe,CW-0124,7/22/2020,2020-07-22,1:10:30 PM,13:10:30,Flowing,0.4,0.4,,18.6,18.6,,6.1,6.1,,91.0,91.0,,59.0,59.0,,2.7,2.7,u,29,29.0,u,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,1,0,1,3,20.6,2.2
134995,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Nashua,8145500,Asnebumskit Brook,W3008,ASNEBUM,"[approximately 0.4 miles upstream of mouth at inlet Eagle Lake, dirt track crossing northwest of Kendall Road, Holden]",River/Stream,,,42.35232578,-71.89096029,20-H505-05,Probe,CW-0125,8/19/2020,2020-08-19,11:28:19 AM,11:28:19,Flowing,0.5,0.5,,16.8,16.8,,6.5,6.5,,90.0,90.0,,58.0,58.0,,7.9,7.9,,81,81.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,18.8,7.4
134996,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5133100,Silver Spring Brook,W3002,SILVER,"[approximately 330 feet upstream/southwest of Reservoir Street, Holden]",River/Stream,,,42.30545572,-71.87758341,20-H505-06,Probe,CW-0128,7/22/2020,2020-07-22,2:17:00 PM,14:17:00,Flowing,0.1,0.1,,20.2,20.2,,6.4,6.4,,66.0,66.0,,43.0,43.0,,6.2,6.2,,68,68.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,22.2,5.7
135000,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132575,Poor Farm Brook,W2945,POOR_FARM,"[approximately 50 feet upstream/west of Northeast Cutoff, Worcester]",River/Stream,,,42.30647078,-71.76580774,20-H505-08,Probe,CW-0136,7/22/2020,2020-07-22,3:21:30 PM,15:21:30,Flowing,0.8,0.8,,19.7,19.7,,7.2,7.2,,1121.0,1121.0,,729.0,729.0,,8.4,8.4,,93,93.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,21.7,7.9
135001,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132575,Poor Farm Brook,W2945,POOR_FARM,"[approximately 50 feet upstream/west of Northeast Cutoff, Worcester]",River/Stream,,,42.30647078,-71.76580774,20-H505-08,Probe,CW-0137,8/19/2020,2020-08-19,1:41:01 PM,13:41:01,Flowing,0.7,0.7,,16.5,16.5,,7.3,7.3,,1094.0,1094.0,,711.0,711.0,,9.5,9.5,,97,97.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,18.5,9.0
135002,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132550,Coal Mine Brook,W3000,COAL_MINE,"[approximately 1200 feet upstream/west of unnamed road west off Plantation Street, Worcester]",River/Stream,,,42.29051615,-71.7673158,20-H505-09,Probe,CW-0140,7/22/2020,2020-07-22,4:07:33 PM,16:07:33,Flowing,0.3,0.3,,20.4,20.4,,7.7,7.7,,1083.0,1083.0,,704.0,704.0,,8.3,8.3,,92,92.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2,22.4,7.800000000000001
135003,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132550,Coal Mine Brook,W3000,COAL_MINE,"[approximately 1200 feet upstream/west of unnamed road west off Plantation Street, Worcester]",River/Stream,,,42.29051615,-71.7673158,20-H505-09,Probe,CW-0141,8/19/2020,2020-08-19,2:42:20 PM,14:42:20,Flowing,0.2,0.2,,18.7,18.7,,7.6,7.6,,821.0,821.0,,534.0,534.0,,9.0,9.0,,96,96.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2,20.7,8.5
135004,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523700,Chickering Brook,W2960,CHICKERING,"[approximately 450 feet downstream/north of Templeton Road, Phillipston]",River/Stream,,,42.55493712,-72.12734536,20-H506-01,Probe,CW-0144,7/23/2020,2020-07-23,8:50:15 AM,08:50:15,Flowing,0.2,0.2,,21.6,21.6,,6.2,6.2,,243.0,243.0,,158.0,158.0,,4.4,4.4,,50,50.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,1,0,1,3,23.6,3.9000000000000004
135005,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523700,Chickering Brook,W2960,CHICKERING,"[approximately 450 feet downstream/north of Templeton Road, Phillipston]",River/Stream,,,42.55493712,-72.12734536,20-H506-01,Probe,CW-0145,8/20/2020,2020-08-20,8:25:16 AM,08:25:16,Flowing,0.1,0.1,,14.3,14.3,,6.3,6.3,,269.0,269.0,,175.0,175.0,,6.7,6.7,,65,65.0,,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,16.3,6.2
135006,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3500000,Unnamed Tributary,W2955,SHINGLE,"[unnamed tributary to Millers River, locally 'Shingle Swamp River', upstream/west at South Main Street (Route122), Orange]",River/Stream,,,42.55608497,-72.30064271,20-H506-02,Probe,CW-0148,7/23/2020,2020-07-23,9:40:00 AM,09:40:00,Flowing,0.4,0.4,,22.0,22.0,,6.7,6.7,,144.0,144.0,,94.0,94.0,,7.7,7.7,,88,88.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,0,0,1,2,24.0,7.2
135008,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523575,Thousand Acre Brook,W2958,T_ACRE,"[approximately 250 feet upstream/north of Willis Road, Phillipston]",River/Stream,,,42.60698139,-72.16349796,20-H506-03,Probe,CW-0152,7/23/2020,2020-07-23,10:38:00 AM,10:38:00,Flowing,0.2,0.2,,23.6,23.6,,5.9,5.9,,254.0,254.0,,165.0,165.0,,4.6,4.6,,55,55.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,1,0,1,3,25.6,4.1
135009,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523575,Thousand Acre Brook,W2958,T_ACRE,"[approximately 250 feet upstream/north of Willis Road, Phillipston]",River/Stream,,,42.60698139,-72.16349796,20-H506-03,Probe,CW-0153,8/20/2020,2020-08-20,9:46:16 AM,09:46:16,Flowing,0.1,0.1,,17.8,17.8,,6.1,6.1,,228.0,228.0,,148.0,148.0,,5.6,5.6,,59,59.0,,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,19.8,5.1
135010,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523550,Rich Brook,W2957,RICH,"[approximately 25 feet downstream/south of Gulf Road, Athol]",River/Stream,,,42.63003931,-72.16378855,20-H506-04,Probe,CW-0156,7/23/2020,2020-07-23,11:43:00 AM,11:43:00,Flowing,0.1,0.1,,22.7,22.7,,5.2,5.2,,54.0,54.0,,35.0,35.0,,5.6,5.6,,64,64.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,0,0,1,2,24.7,5.1
135011,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523550,Rich Brook,W2957,RICH,"[approximately 25 feet downstream/south of Gulf Road, Athol]",River/Stream,,,42.63003931,-72.16378855,20-H506-04,Probe,CW-0157,8/20/2020,2020-08-20,10:38:11 AM,10:38:11,Flowing,0.1,0.1,,15.7,15.7,,6.0,6.0,,36.0,36.0,,23.0,23.0,,6.5,6.5,,66,66.0,,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,17.7,6.0
135012,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523325,Lawrence Brook,W2956,LAWRENCE,"[west of Brown Road, approximately 0.4 miles downstream/south from Northeast Fitzwilliam Road, Royalston]",River/Stream,,,42.68339607,-72.17229563,20-H506-05,Probe,CW-0159,7/23/2020,2020-07-23,12:56:00 PM,12:56:00,Flowing,0.3,0.3,,22.9,22.9,,6.1,6.1,,56.0,56.0,,36.0,36.0,,7.9,7.9,,92,92.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,0,0,1,2,24.9,7.4
135013,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523325,Lawrence Brook,W2956,LAWRENCE,"[west of Brown Road, approximately 0.4 miles downstream/south from Northeast Fitzwilliam Road, Royalston]",River/Stream,,,42.68339607,-72.17229563,20-H506-05,Probe,CW-0160,8/20/2020,2020-08-20,11:12:54 AM,11:12:54,Flowing,0.2,0.2,,16.8,16.8,,6.6,6.6,,70.0,70.0,,46.0,46.0,,9.6,9.6,,99,99.0,,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,18.8,9.1
135014,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523600,Beaver Brook,W2959,BEAVER,"[Royalston Road (Route 68), Templeton]",River/Stream,,,42.6130637,-72.12973159,20-H506-06,Probe,CW-0163,7/23/2020,2020-07-23,2:05:44 PM,14:05:44,Flowing,0.4,0.4,,21.7,21.7,u,6.4,6.4,u,176.0,176.0,u,114.0,114.0,u,8.2,8.2,u,93,93.0,u,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,0,0,1,2,23.7,7.699999999999999
135015,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3523600,Beaver Brook,W2959,BEAVER,"[Royalston Road (Route 68), Templeton]",River/Stream,,,42.6130637,-72.12973159,20-H506-06,Probe,CW-0164,8/20/2020,2020-08-20,12:30:44 PM,12:30:44,Flowing,0.6,0.6,,16.8,16.8,,6.7,6.7,,171.0,171.0,r,111.0,111.0,r,8.5,8.5,u,87,87.0,u,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,18.8,8.0
135016,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3500000,Unnamed Tributary,W2961,BAILEY,"[unnamed tributary to Otter River, south of Bridge Street approximately 180 feet upstream of the most downstream crossing of Bridge Street, Gardner]",River/Stream,,,42.58897184,-72.03710739,20-H506-07,Probe,CW-0167,7/23/2020,2020-07-23,3:55:30 PM,15:55:30,Flowing,0.4,0.4,,21.7,21.7,,5.9,5.9,,159.0,159.0,,103.0,103.0,,7.9,7.9,,90,90.0,,,2020-07-23,2020.0,7.0,23.0,205.0,Summer,1,0,0,1,2,23.7,7.4
135017,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Millers,3500000,Unnamed Tributary,W2961,BAILEY,"[unnamed tributary to Otter River, south of Bridge Street approximately 180 feet upstream of the most downstream crossing of Bridge Street, Gardner]",River/Stream,,,42.58897184,-72.03710739,20-H506-07,Probe,CW-0168,8/20/2020,2020-08-20,1:08:42 PM,13:08:42,Flowing,0.3,0.3,,17.8,17.8,,6.8,6.8,,186.0,186.0,,121.0,121.0,,8.6,8.6,,90,90.0,,,2020-08-20,2020.0,8.0,20.0,233.0,Summer,1,0,0,1,2,19.8,8.1
