ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score
134948,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3625675,Blodgett Mill Brook,W2965,BLODGETT,"[south of Millbrook Road, approximately 2500 feet upstream of Washington Road, Brimfield]",River/Stream,,,42.17332508,-72.25295351,20-H502-05,Probe,CW-0041,7/9/2020,2020-07-09,1:10:00 PM,13:10:00,Flowing,0.4,0.4,,22.7,22.7,,7.6,7.6,,220.0,220.0,,143.0,143.0,,8.6,8.6,,99,99.0,,,2020-07-09,2020.0,7.0,9.0,191.0,Summer,1,0,0,1,2
134949,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3625675,Blodgett Mill Brook,W2965,BLODGETT,"[south of Millbrook Road, approximately 2500 feet upstream of Washington Road, Brimfield]",River/Stream,,,42.17332508,-72.25295351,20-H502-05,Probe,CW-0042,8/6/2020,2020-08-06,12:25:45 PM,12:25:45,Flowing,0.4,0.4,,19.1,19.1,,7.5,7.5,,198.0,198.0,,129.0,129.0,,9.3,9.3,,101,101.0,,,2020-08-06,2020.0,8.0,6.0,219.0,Summer,1,0,0,1,2
134950,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3625775,O'Neil Brook,W2966,ONEIL,"[approximately 150 feet north/upstream of O'Neil Road, Warren]",River/Stream,,,42.22326789,-72.22512226,20-H502-06,Probe,CW-0045,7/9/2020,2020-07-09,2:13:45 PM,14:13:45,Flowing,0.4,0.4,,21.2,21.2,,7.2,7.2,,61.0,61.0,,40.0,40.0,,8.3,8.3,,94,94.0,,,2020-07-09,2020.0,7.0,9.0,191.0,Summer,1,0,0,1,2
134951,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3625775,O'Neil Brook,W2966,ONEIL,"[approximately 150 feet north/upstream of O'Neil Road, Warren]",River/Stream,,,42.22326789,-72.22512226,20-H502-06,Probe,CW-0046,8/6/2020,2020-08-06,1:16:15 PM,13:16:15,Flowing,0.3,0.3,,19.6,19.6,,7.2,7.2,,64.0,64.0,,41.0,41.0,,8.6,8.6,,93,93.0,,,2020-08-06,2020.0,8.0,6.0,219.0,Summer,1,0,0,1,2
134952,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626300,Cranberry River,W2971,CRANBERRY,"[approximately 380 feet north/downstream from Howe Road, Spencer]",River/Stream,,,42.21712393,-71.99983627,20-H502-07,Probe,CW-0048,7/9/2020,2020-07-09,3:27:15 PM,15:27:15,Flowing,0.3,0.3,,28.0,28.0,,6.7,6.7,,128.0,128.0,,83.0,83.0,,6.1,6.1,,78,78.0,,,2020-07-09,2020.0,7.0,9.0,191.0,Summer,1,0,0,1,2
134953,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626300,Cranberry River,W2971,CRANBERRY,"[approximately 380 feet north/downstream from Howe Road, Spencer]",River/Stream,,,42.21712393,-71.99983627,20-H502-07,Probe,CW-0049,8/6/2020,2020-08-06,2:18:15 PM,14:18:15,Flowing,0.3,0.3,,22.7,22.7,,6.6,6.6,,136.0,136.0,,88.0,88.0,,6.8,6.8,,79,79.0,,,2020-08-06,2020.0,8.0,6.0,219.0,Summer,1,0,0,1,2
134954,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627550,Muddy Brook,W2983,MUDDY,"[Muddy Brook Road, Hardwick]",River/Stream,,,42.35641055,-72.23099629,20-H503-01,Probe,CW-0052,7/15/2020,2020-07-15,10:56:19 AM,10:56:19,Flowing,0.4,0.4,,20.0,20.0,,6.5,6.5,,64.0,64.0,,41.0,41.0,,7.1,7.1,i,78,78.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134955,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627550,Muddy Brook,W2983,MUDDY,"[Muddy Brook Road, Hardwick]",River/Stream,,,42.35641055,-72.23099629,20-H503-01,Probe,CW-0053,8/12/2020,2020-08-12,9:57:08 AM,09:57:08,Flowing,0.3,0.3,,19.7,19.7,,6.2,6.2,,62.0,62.0,,40.0,40.0,,4.6,4.6,,51,51.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,1,0,1,3
134956,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627675,Danforth Brook,W2984,DANFORTH,"[west of Mechanic Street, approximately 500 feet upstream/northwest of Prospect Street, Hardwick]",River/Stream,,,42.31493164,-72.20590855,20-H503-02,Probe,CW-0056,7/15/2020,2020-07-15,11:58:45 AM,11:58:45,Flowing,0.1,0.1,,20.1,20.1,,7.5,7.5,,176.0,176.0,,114.0,114.0,,8.5,8.5,i,94,94.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134957,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627675,Danforth Brook,W2984,DANFORTH,"[west of Mechanic Street, approximately 500 feet upstream/northwest of Prospect Street, Hardwick]",River/Stream,,,42.31493164,-72.20590855,20-H503-02,Probe,CW-0057,8/12/2020,2020-08-12,10:49:17 AM,10:49:17,Flowing,0.1,0.1,,22.4,22.4,,7.4,7.4,,172.0,172.0,,112.0,112.0,,8.0,8.0,,93,93.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134958,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627700,Fish Brook,W2985,FISH,"[approximately 200 feet northwest/upstream of River Run (downstream from railroad tracks), Hardwick]",River/Stream,,,42.31601104,-72.18146595,20-H503-03,Probe,CW-0060,7/15/2020,2020-07-15,12:42:00 PM,12:42:00,Flowing,0.2,0.2,,18.2,18.2,,7.4,7.4,,198.0,198.0,,129.0,129.0,,8.7,8.7,i,93,93.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134959,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627700,Fish Brook,W2985,FISH,"[approximately 200 feet northwest/upstream of River Run (downstream from railroad tracks), Hardwick]",River/Stream,,,42.31601104,-72.18146595,20-H503-03,Probe,CW-0061,8/12/2020,2020-08-12,11:28:00 AM,11:28:00,Flowing,0.3,0.3,,19.9,19.9,,7.3,7.3,,190.0,190.0,,123.0,123.0,,7.8,7.8,,86,86.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134960,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626000,Meadow Brook,W2967,MEADOW,"[Waite Corner Road, North Brookfield]",River/Stream,,,42.28886649,-72.12794852,20-H503-04,Probe,CW-0064,7/15/2020,2020-07-15,1:22:32 PM,13:22:32,Flowing,0.7,0.7,,19.1,19.1,,6.6,6.6,,146.0,146.0,,95.0,95.0,,8.4,8.4,i,90,90.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134961,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626000,Meadow Brook,W2967,MEADOW,"[Waite Corner Road, North Brookfield]",River/Stream,,,42.28886649,-72.12794852,20-H503-04,Probe,CW-0065,8/12/2020,2020-08-12,12:09:23 PM,12:09:23,Flowing,0.1,0.1,,21.2,21.2,,6.4,6.4,,114.0,114.0,,74.0,74.0,,5.4,5.4,,61,61.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134962,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626025,Sucker Brook,W2968,SUCKER,"[east of Murphy Road, approximately 2900 feet south/downstream from Mill Road, North Brookfield]",River/Stream,,,42.2978692,-72.11726439,20-H503-05,Probe,CW-0067,7/15/2020,2020-07-15,2:26:35 PM,14:26:35,Flowing,0.0,0.0,i,20.8,20.8,,7.3,7.3,,104.0,104.0,,67.0,67.0,,8.5,8.5,i,95,95.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134963,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626025,Sucker Brook,W2968,SUCKER,"[east of Murphy Road, approximately 2900 feet south/downstream from Mill Road, North Brookfield]",River/Stream,,,42.2978692,-72.11726439,20-H503-05,Probe,CW-0068,8/12/2020,2020-08-12,12:47:31 PM,12:47:31,Flowing,0.1,0.1,,23.7,23.7,,7.2,7.2,,111.0,111.0,,72.0,72.0,,7.9,7.9,,93,93.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134964,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2969,UNT_SUCKER,"[unnamed tributary to Sucker Brook, approximately 300 feet southwest/downstream from Barre Road (Route 67), New Braintree]",River/Stream,,,42.31427223,-72.09667589,20-H503-06,Probe,CW-0071,7/15/2020,2020-07-15,3:20:43 PM,15:20:43,Flowing,0.0,0.0,i,18.6,18.6,,6.2,6.2,,169.0,169.0,,110.0,110.0,,7.0,7.0,i,74,74.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134966,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626475,Maynard Brook,W2974,MAYNARD,"[Lincoln Road, Oakham]",River/Stream,,,42.33173523,-72.05029579,20-H503-07,Probe,CW-0075,7/15/2020,2020-07-15,3:51:22 PM,15:51:22,Flowing,0.3,0.3,,23.1,23.1,,6.3,6.3,,60.0,60.0,,39.0,39.0,,5.7,5.7,i,66,66.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134967,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626475,Maynard Brook,W2974,MAYNARD,"[Lincoln Road, Oakham]",River/Stream,,,42.33173523,-72.05029579,20-H503-07,Probe,CW-0076,8/12/2020,2020-08-12,2:33:00 PM,14:33:00,Flowing,0.0,0.0,i,29.5,29.5,,6.4,6.4,,55.0,55.0,,36.0,36.0,,6.0,6.0,,79,79.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134968,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626400,Fivemile River,W2973,5MILE,"[approximately 100 feet downstream/southwest of Spencer Road (west of Bechan Road intersection), Oakham]",River/Stream,,,42.33884782,-72.03406499,20-H503-08,Probe,CW-0078,7/15/2020,2020-07-15,4:26:20 PM,16:26:20,Flowing,0.1,0.1,,20.2,20.2,,6.8,6.8,,147.0,147.0,,95.0,95.0,,7.1,7.1,i,78,78.0,i,,2020-07-15,2020.0,7.0,15.0,197.0,Summer,1,0,0,1,2
134969,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626400,Fivemile River,W2973,5MILE,"[approximately 100 feet downstream/southwest of Spencer Road (west of Bechan Road intersection), Oakham]",River/Stream,,,42.33884782,-72.03406499,20-H503-08,Probe,CW-0079,8/12/2020,2020-08-12,3:08:18 PM,15:08:18,Flowing,0.1,0.1,,23.4,23.4,,6.7,6.7,,164.0,164.0,,106.0,106.0,,6.4,6.4,,75,75.0,,,2020-08-12,2020.0,8.0,12.0,225.0,Summer,1,0,0,1,2
134970,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627200,East Branch Swift River,W2025,EB_SWIFT,"[Route 32A (Hardwick Road), Petersham]",River/Stream,,,42.43816198,-72.20732375,20-H504-01,Probe,CW-0081,7/16/2020,2020-07-16,9:25:42 AM,09:25:42,Flowing,0.9,0.9,,19.4,19.4,,6.9,6.9,,84.0,84.0,,55.0,55.0,,8.8,8.8,,96,96.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2
134971,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627200,East Branch Swift River,W2025,EB_SWIFT,"[Route 32A (Hardwick Road), Petersham]",River/Stream,,,42.43816198,-72.20732375,20-H504-01,Probe,CW-0082,8/13/2020,2020-08-13,8:24:30 AM,08:24:30,Flowing,0.7,0.7,,20.5,20.5,,7.1,7.1,,,,i,,,i,8.4,8.4,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2
134972,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2982,UNT_EB_SWIFT,"[unnamed tributary to East Branch Swift River, Route 122/32, Petersham (approximately 0.6 miles north of Petersham/Barre border)]",River/Stream,,,42.45211895,-72.16662911,20-H504-02,Probe,CW-0085,7/16/2020,2020-07-16,10:09:20 AM,10:09:20,Flowing,0.2,0.2,,16.6,16.6,,6.8,6.8,,95.0,95.0,,62.0,62.0,,9.0,9.0,,93,93.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2
134973,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2982,UNT_EB_SWIFT,"[unnamed tributary to East Branch Swift River, Route 122/32, Petersham (approximately 0.6 miles north of Petersham/Barre border)]",River/Stream,,,42.45211895,-72.16662911,20-H504-02,Probe,CW-0086,8/13/2020,2020-08-13,9:04:34 AM,09:04:34,Flowing,0.1,0.1,,18.4,18.4,,6.8,6.8,,,,i,,,i,8.8,8.8,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2
134974,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627725,Moose Brook,W2986,MOOSE,"[Old Hardwick Road, Barre]",River/Stream,,,42.41359781,-72.14305722,20-H504-03,Probe,CW-0089,7/16/2020,2020-07-16,10:56:00 AM,10:56:00,Flowing,0.1,0.1,,21.2,21.2,,5.9,5.9,,80.0,80.0,,52.0,52.0,,3.2,3.2,,36,36.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,1,0,1,3
134975,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627725,Moose Brook,W2986,MOOSE,"[Old Hardwick Road, Barre]",River/Stream,,,42.41359781,-72.14305722,20-H504-03,Probe,CW-0090,8/13/2020,2020-08-13,9:44:46 AM,09:44:46,Flowing,0.0,0.0,i,23.4,23.4,,5.8,5.8,,,,i,,,i,1.8,1.8,,22,22.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,1,0,1,3
134976,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627825,Pratt Brook,W2987,PRATT,"[North Brookfield Road, Barre]",River/Stream,,,42.37739264,-72.10776295,20-H504-04,Probe,CW-0092,7/16/2020,2020-07-16,12:05:00 PM,12:05:00,Flowing,0.4,0.4,,22.9,22.9,,7.0,7.0,,121.0,121.0,,79.0,79.0,,8.6,8.6,,100,100.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2
134977,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627825,Pratt Brook,W2987,PRATT,"[North Brookfield Road, Barre]",River/Stream,,,42.37739264,-72.10776295,20-H504-04,Probe,CW-0093,8/13/2020,2020-08-13,10:21:26 AM,10:21:26,Flowing,0.2,0.2,,21.1,21.1,,6.9,6.9,,,,i,,,i,8.4,8.4,,95,95.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2
134978,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627850,Burrow Brook,W2988,BURROW,"[Woods Road, Barre]",River/Stream,,,42.37487541,-72.08751928,20-H504-05,Probe,CW-0096,7/16/2020,2020-07-16,12:42:31 PM,12:42:31,**,0.2,0.2,,18.0,18.0,,7.0,7.0,,137.0,137.0,,89.0,89.0,,9.0,9.0,,95,95.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,0,1
134979,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3627850,Burrow Brook,W2988,BURROW,"[Woods Road, Barre]",River/Stream,,,42.37487541,-72.08751928,20-H504-05,Probe,CW-0097,8/13/2020,2020-08-13,10:47:50 AM,10:47:50,**,0.2,0.2,,19.2,19.2,,7.0,7.0,,,,i,,,i,8.7,8.7,,94,94.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,0,1
134980,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628150,Natty Pond Brook,W2989,NATTY,"[approximately 200 feet west/downstream from Hale Road, Hubbardston]",River/Stream,,,42.45158172,-72.0300279,20-H504-06,Probe,CW-0100,7/16/2020,2020-07-16,1:57:30 PM,13:57:30,Flowing,0.3,0.3,,23.8,23.8,,6.3,6.3,,114.0,114.0,,74.0,74.0,,5.5,5.5,,66,66.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2
134981,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628150,Natty Pond Brook,W2989,NATTY,"[approximately 200 feet west/downstream from Hale Road, Hubbardston]",River/Stream,,,42.45158172,-72.0300279,20-H504-06,Probe,CW-0101,8/13/2020,2020-08-13,11:29:31 AM,11:29:31,Flowing,0.4,0.4,,22.6,22.6,,6.2,6.2,,,,i,,,i,5.0,5.0,,57,57.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2
134982,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628250,East Branch Ware River,W2990,EB_WARE,"[approximately 200 feet northwest/downstream from Prison Camp Road, Rutland]",River/Stream,,,42.41614547,-72.00792237,20-H504-07,Probe,CW-0103,7/16/2020,2020-07-16,2:58:30 PM,14:58:30,Flowing,0.5,0.5,,26.1,26.1,,7.2,7.2,,163.0,163.0,,106.0,106.0,,8.8,8.8,,109,109.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,0,0,1,2
134983,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3628250,East Branch Ware River,W2990,EB_WARE,"[approximately 200 feet northwest/downstream from Prison Camp Road, Rutland]",River/Stream,,,42.41614547,-72.00792237,20-H504-07,Probe,CW-0104,8/13/2020,2020-08-13,12:33:06 PM,12:33:06,Flowing,0.4,0.4,,26.7,26.7,,7.5,7.5,,,,i,,,i,9.2,9.2,,115,115.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,0,0,1,2
134984,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2991,UN_EB_WARE,"[unnamed tributary to East Branch Ware River, Wheeler Road, Princeton]",River/Stream,,,42.44674169,-71.93975559,20-H504-08,Probe,CW-0107,7/16/2020,2020-07-16,3:50:00 PM,15:50:00,Flowing,0.1,0.1,,24.6,24.6,,6.2,6.2,,43.0,43.0,,28.0,28.0,,4.2,4.2,,51,51.0,,,2020-07-16,2020.0,7.0,16.0,198.0,Summer,1,1,0,1,3
134985,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3600000,Unnamed Tributary,W2991,UN_EB_WARE,"[unnamed tributary to East Branch Ware River, Wheeler Road, Princeton]",River/Stream,,,42.44674169,-71.93975559,20-H504-08,Probe,CW-0108,8/13/2020,2020-08-13,1:37:36 PM,13:37:36,Flowing,0.2,0.2,,25.8,25.8,,6.3,6.3,,,,i,,,i,4.7,4.7,,57,57.0,,,2020-08-13,2020.0,8.0,13.0,226.0,Summer,1,1,1,1,4
134986,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132450,Axtell Brook,W2999,AXTELL,"[approximately 185 feet downstream/west of Carroll Road, Grafton]",River/Stream,,,42.22369805,-71.68770771,20-H505-01,Probe,CW-0111,7/22/2020,2020-07-22,8:57:00 AM,08:57:00,Flowing,0.4,0.4,s,21.5,21.5,s,7.1,7.1,s,1309.0,1309.0,s,850.0,850.0,s,4.4,4.4,s,50,50.0,s,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,1,0,1,3
134987,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5132450,Axtell Brook,W2999,AXTELL,"[approximately 185 feet downstream/west of Carroll Road, Grafton]",River/Stream,,,42.22369805,-71.68770771,20-H505-01,Probe,CW-0112,8/19/2020,2020-08-19,7:57:00 AM,07:57:00,Stagnant,0.1,0.1,,17.2,17.2,,6.6,6.6,,1499.0,1499.0,,975.0,975.0,,2.5,2.5,,26,26.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,1,0,1,3
134988,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5133050,Tatnuck Brook,W3001,TATNUCK,"[approximately 250 feet south/downstream from June Street, Worcester]",River/Stream,,,42.26151866,-71.84831069,20-H505-02,Probe,CW-0115,7/22/2020,2020-07-22,10:18:57 AM,10:18:57,Flowing,0.6,0.6,,19.7,19.7,,6.5,6.5,,387.0,387.0,,251.0,251.0,,5.1,5.1,,56,56.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2
134989,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Blackstone,5133050,Tatnuck Brook,W3001,TATNUCK,"[approximately 250 feet south/downstream from June Street, Worcester]",River/Stream,,,42.26151866,-71.84831069,20-H505-02,Probe,CW-0116,8/19/2020,2020-08-19,9:02:22 AM,09:02:22,Flowing,0.6,0.6,,17.6,17.6,,6.6,6.6,,401.0,401.0,,261.0,261.0,,5.7,5.7,u,59,59.0,u,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2
134990,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626325,Turkey Hill Brook,W2972,TURKEY,"[northwest of Wire Village Road, approximately 1200 feet downstream/southwest of Gold Nugget Road, Spencer]",River/Stream,,,42.27077749,-71.98279137,20-H505-03,Probe,CW-0118,7/22/2020,2020-07-22,11:18:30 AM,11:18:30,Flowing,0.2,0.2,,21.6,21.6,,7.3,7.3,,210.0,210.0,,137.0,137.0,,8.4,8.4,,95,95.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2
134991,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626325,Turkey Hill Brook,W2972,TURKEY,"[northwest of Wire Village Road, approximately 1200 feet downstream/southwest of Gold Nugget Road, Spencer]",River/Stream,,,42.27077749,-71.98279137,20-H505-03,Probe,CW-0119,8/19/2020,2020-08-19,9:51:57 AM,09:51:57,Flowing,0.2,0.2,,17.0,17.0,,7.2,7.2,,217.0,217.0,,141.0,141.0,,9.0,9.0,,93,93.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2
134992,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626275,Sevenmile River,W0490,7MILE,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,5.835,5.835,42.26477944,-72.00491606,20-H505-04,Probe,CW-0121,7/22/2020,2020-07-22,11:52:31 AM,11:52:31,Flowing,0.2,0.2,,20.8,20.8,,7.2,7.2,,138.0,138.0,,90.0,90.0,,8.4,8.4,,94,94.0,,,2020-07-22,2020.0,7.0,22.0,204.0,Summer,1,0,0,1,2
134993,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2020,QC4,2022-06-02 11:15:33,CWF (2020),Chicopee,3626275,Sevenmile River,W0490,7MILE,"[Cooney Road at USGS flow gaging station #01175670, Spencer]",River/Stream,5.835,5.835,42.26477944,-72.00491606,20-H505-04,Probe,CW-0122,8/19/2020,2020-08-19,10:20:05 AM,10:20:05,Flowing,0.2,0.2,,16.6,16.6,,7.3,7.3,,156.0,156.0,,101.0,101.0,,9.3,9.3,,96,96.0,,,2020-08-19,2020.0,8.0,19.0,232.0,Summer,1,0,0,1,2
